image_path,image_name,sample_id,position,repeat_index,status,length_px,dx_px,dy_px,angle_deg,measurement_method,x1_px,y1_px,x2_px,y2_px,band_bbox_x,band_bbox_y,band_bbox_w,band_bbox_h,component_area_px,component_fill,threshold,band_slope,confidence,band_confidence,edge_confidence,edge_left_x_px,edge_right_x_px,edge_left_strength,edge_right_strength,edge_left_contrast,edge_right_contrast,edge_profile_height_px,reference_length_px,length_delta_from_reference_px,length_ratio_to_reference,overlay_path,message
sample_2/pos_2/Pic_2026_04_23_143308_372.bmp,Pic_2026_04_23_143308_372.bmp,s2,pos2,,OK,2734.229524,2734.138004,-22.371085,-0.468791,subpixel_projection_edge,190.270510,1341.952319,2924.408514,1319.581234,190,1282,2732,315,614184,0.713686,123.000000,-0.013129,1.000000,1.000000,1.000000,185.810744,2923.979371,16.746616,15.347401,254.999969,238.128382,315,2737.127188,-2.897664,0.998941,output/detection_overlays/sample_2__pos_2__Pic_2026_04_23_143308_372_overlay.png,
sample_2/pos_3/Pic_2026_04_23_143330_373.bmp,Pic_2026_04_23_143330_373.bmp,s2,pos3,,OK,2723.576053,2723.484696,-22.307526,-0.469288,subpixel_projection_edge,141.014233,480.598312,2864.498929,458.290786,140,423,2721,300,580588,0.711243,121.000000,-0.013138,1.000000,1.000000,1.000000,136.554467,2864.069787,17.727510,16.769566,254.999969,254.999969,300,2737.127188,-13.551135,0.995049,output/detection_overlays/sample_2__pos_3__Pic_2026_04_23_143330_373_overlay.png,
sample_2/pos_3/Pic_2026_04_23_143332_374.bmp,Pic_2026_04_23_143332_374.bmp,s2,pos3,,OK,2723.602484,2723.517004,-21.578233,-0.453941,subpixel_projection_edge,140.982224,480.233666,2864.499228,458.655433,140,423,2721,300,580594,0.711251,121.000000,-0.012870,1.000000,1.000000,1.000000,136.522458,2864.070085,18.004114,16.816324,254.999969,254.999969,300,2737.127188,-13.524704,0.995059,output/detection_overlays/sample_2__pos_3__Pic_2026_04_23_143332_374_overlay.png,
sample_2/pos_3/Pic_2026_04_23_143334_375.bmp,Pic_2026_04_23_143334_375.bmp,s2,pos3,,OK,2723.606080,2723.515357,-22.230077,-0.467653,subpixel_projection_edge,141.016986,480.559588,2864.532343,458.329510,141,423,2720,300,580594,0.711512,121.000000,-0.013109,1.000000,1.000000,1.000000,136.557220,2864.103200,17.671129,17.179216,254.999969,254.999969,300,2737.127188,-13.521109,0.995060,output/detection_overlays/sample_2__pos_3__Pic_2026_04_23_143334_375_overlay.png,
sample_2/pos_3/Pic_2026_04_23_143336_376.bmp,Pic_2026_04_23_143336_376.bmp,s2,pos3,,OK,2723.618664,2723.528606,-22.148612,-0.465937,subpixel_projection_edge,141.001185,480.518855,2864.529791,458.370243,140,423,2721,300,580707,0.711389,121.000000,-0.013079,1.000000,1.000000,1.000000,136.541419,2864.100648,17.922022,17.020069,254.999969,254.999969,300,2737.127188,-13.508524,0.995065,output/detection_overlays/sample_2__pos_3__Pic_2026_04_23_143336_376_overlay.png,
sample_2/pos_3/Pic_2026_04_23_143338_377.bmp,Pic_2026_04_23_143338_377.bmp,s2,pos3,,OK,2723.588801,2723.501917,-21.754644,-0.457654,subpixel_projection_edge,140.991600,480.321871,2864.493518,458.567227,140,423,2721,300,580493,0.711127,121.000000,-0.012935,1.000000,1.000000,1.000000,136.531834,2864.064375,17.894154,16.822483,254.999969,254.999969,300,2737.127188,-13.538387,0.995054,output/detection_overlays/sample_2__pos_3__Pic_2026_04_23_143338_377_overlay.png,
sample_2/pos_3/Pic_2026_04_23_143340_378.bmp,Pic_2026_04_23_143340_378.bmp,s2,pos3,,OK,2723.583228,2723.496857,-21.690302,-0.456302,subpixel_projection_edge,140.999830,480.289700,2864.496687,458.599398,140,423,2721,300,580146,0.710702,121.000000,-0.012911,1.000000,1.000000,1.000000,136.540064,2864.067544,17.910017,16.841722,254.999969,254.999969,300,2737.127188,-13.543960,0.995052,output/detection_overlays/sample_2__pos_3__Pic_2026_04_23_143340_378_overlay.png,
sample_2/pos_3/Pic_2026_04_23_143342_379.bmp,Pic_2026_04_23_143342_379.bmp,s2,pos3,,OK,2723.598300,2723.509846,-21.950337,-0.461770,subpixel_projection_edge,140.998662,480.419718,2864.508509,458.469381,141,423,2720,300,579817,0.710560,121.000000,-0.013006,1.000000,1.000000,1.000000,136.538896,2864.079366,17.837223,16.969286,254.999969,254.999969,300,2737.127188,-13.528888,0.995057,output/detection_overlays/sample_2__pos_3__Pic_2026_04_23_143342_379_overlay.png,
sample_2/pos_3/Pic_2026_04_23_143344_380.bmp,Pic_2026_04_23_143344_380.bmp,s2,pos3,,OK,2723.602098,2723.512320,-22.114024,-0.465213,subpixel_projection_edge,140.995743,480.501561,2864.508063,458.387537,140,423,2721,300,579855,0.710345,121.000000,-0.013066,1.000000,1.000000,1.000000,136.535977,2864.078921,17.947783,16.925716,254.999969,254.999969,300,2737.127188,-13.525090,0.995059,output/detection_overlays/sample_2__pos_3__Pic_2026_04_23_143344_380_overlay.png,
sample_2/pos_3/Pic_2026_04_23_143346_381.bmp,Pic_2026_04_23_143346_381.bmp,s2,pos3,,OK,2723.582310,2723.497905,-21.442027,-0.451079,subpixel_projection_edge,141.001011,480.165563,2864.498915,458.723535,140,423,2721,300,579763,0.710233,121.000000,-0.012820,1.000000,1.000000,1.000000,136.541244,2864.069772,17.883514,16.859928,254.999969,254.999969,300,2737.127188,-13.544879,0.995051,output/detection_overlays/sample_2__pos_3__Pic_2026_04_23_143346_381_overlay.png,
sample_2/pos_3/Pic_2026_04_23_143348_382.bmp,Pic_2026_04_23_143348_382.bmp,s2,pos3,,OK,2723.583546,2723.496528,-21.771445,-0.458009,subpixel_projection_edge,141.002542,480.330272,2864.499070,458.558827,141,423,2720,300,579340,0.709975,121.000000,-0.012941,1.000000,1.000000,1.000000,136.542776,2864.069927,17.855850,16.870848,254.999969,254.999969,300,2737.127188,-13.543642,0.995052,output/detection_overlays/sample_2__pos_3__Pic_2026_04_23_143348_382_overlay.png,
sample_2/pos_3/Pic_2026_04_23_143350_383.bmp,Pic_2026_04_23_143350_383.bmp,s2,pos3,,OK,2723.570266,2723.479777,-22.201373,-0.467056,subpixel_projection_edge,141.001425,480.545236,2864.481201,458.343863,140,423,2721,300,580124,0.710675,121.000000,-0.013099,1.000000,1.000000,1.000000,136.541658,2864.052059,17.894400,16.561661,254.999969,254.999969,300,2737.127188,-13.556922,0.995047,output/detection_overlays/sample_2__pos_3__Pic_2026_04_23_143350_383_overlay.png,
sample_2/pos_3/Pic_2026_04_23_143352_384.bmp,Pic_2026_04_23_143352_384.bmp,s2,pos3,,OK,2723.601066,2723.511319,-22.110219,-0.465133,subpixel_projection_edge,140.981298,480.499659,2864.492617,458.389439,140,423,2721,300,579557,0.709980,121.000000,-0.013065,1.000000,1.000000,1.000000,136.521532,2864.063475,17.946098,16.786198,254.999969,254.999969,300,2737.127188,-13.526122,0.995058,output/detection_overlays/sample_2__pos_3__Pic_2026_04_23_143352_384_overlay.png,
sample_2/pos_3/Pic_2026_04_23_143354_385.bmp,Pic_2026_04_23_143354_385.bmp,s2,pos3,,OK,2723.586108,2723.494111,-22.385612,-0.470929,subpixel_projection_edge,141.001700,480.637355,2864.495811,458.251743,140,423,2721,300,579508,0.709920,121.000000,-0.013166,1.000000,1.000000,1.000000,136.541934,2864.066668,17.893633,16.793615,254.999969,254.999969,300,2737.127188,-13.541080,0.995053,output/detection_overlays/sample_2__pos_3__Pic_2026_04_23_143354_385_overlay.png,
sample_2/pos_3/Pic_2026_04_23_143356_386.bmp,Pic_2026_04_23_143356_386.bmp,s2,pos3,,OK,2723.592445,2723.504361,-21.904401,-0.460804,subpixel_projection_edge,141.022604,480.396749,2864.526965,458.492349,140,423,2721,300,579089,0.709407,121.000000,-0.012990,1.000000,1.000000,1.000000,136.562837,2864.097822,17.742189,16.942036,254.999969,254.999969,300,2737.127188,-13.534743,0.995055,output/detection_overlays/sample_2__pos_3__Pic_2026_04_23_143356_386_overlay.png,
sample_2/pos_3/Pic_2026_04_23_143358_387.bmp,Pic_2026_04_23_143358_387.bmp,s2,pos3,,OK,2723.585374,2723.495351,-22.144094,-0.465848,subpixel_projection_edge,141.009275,480.516596,2864.504626,458.372502,141,423,2720,300,578898,0.709434,121.000000,-0.013078,1.000000,1.000000,1.000000,136.549509,2864.075484,17.761118,16.719545,254.999969,254.999969,300,2737.127188,-13.541815,0.995053,output/detection_overlays/sample_2__pos_3__Pic_2026_04_23_143358_387_overlay.png,
sample_2/pos_3/Pic_2026_04_23_143400_388.bmp,Pic_2026_04_23_143400_388.bmp,s2,pos3,,OK,2723.557510,2723.466906,-22.215433,-0.467354,subpixel_projection_edge,141.017750,480.552266,2864.484655,458.336832,141,423,2720,300,578342,0.708752,121.000000,-0.013104,1.000000,1.000000,1.000000,136.557984,2864.055513,17.680477,16.759136,254.999969,254.999969,300,2737.127188,-13.569678,0.995042,output/detection_overlays/sample_2__pos_3__Pic_2026_04_23_143400_388_overlay.png,
sample_2/pos_3/Pic_2026_04_23_143402_389.bmp,Pic_2026_04_23_143402_389.bmp,s2,pos3,,OK,2723.566760,2723.481164,-21.592646,-0.454250,subpixel_projection_edge,141.005962,480.240872,2864.487126,458.648226,141,423,2720,300,577669,0.707928,121.000000,-0.012875,1.000000,1.000000,1.000000,136.546196,2864.057984,17.809795,16.740730,254.999969,254.999969,300,2737.127188,-13.560429,0.995046,output/detection_overlays/sample_2__pos_3__Pic_2026_04_23_143402_389_overlay.png,
sample_2/pos_3/Pic_2026_04_23_143404_390.bmp,Pic_2026_04_23_143404_390.bmp,s2,pos3,,OK,2723.559532,2723.472923,-21.720160,-0.456934,subpixel_projection_edge,140.998568,480.304629,2864.471491,458.584469,140,423,2721,300,577693,0.707697,121.000000,-0.012922,1.000000,1.000000,1.000000,136.538802,2864.042348,17.939293,16.701130,254.999969,254.999969,300,2737.127188,-13.567656,0.995043,output/detection_overlays/sample_2__pos_3__Pic_2026_04_23_143404_390_overlay.png,
sample_2/pos_3/Pic_2026_04_23_143406_391.bmp,Pic_2026_04_23_143406_391.bmp,s2,pos3,,OK,2723.516690,2723.435011,-21.092694,-0.443740,subpixel_projection_edge,141.023064,479.990896,2864.458076,458.898202,141,423,2720,300,578780,0.709289,121.000000,-0.012692,1.000000,1.000000,1.000000,136.563298,2864.028933,17.602108,16.578159,254.999969,254.999969,300,2737.127188,-13.610498,0.995027,output/detection_overlays/sample_2__pos_3__Pic_2026_04_23_143406_391_overlay.png,
sample_2/pos_3/Pic_2026_04_23_143408_392.bmp,Pic_2026_04_23_143408_392.bmp,s2,pos3,,OK,2723.571342,2723.483183,-21.913552,-0.461000,subpixel_projection_edge,140.990730,480.401325,2864.473913,458.487773,140,423,2721,300,578169,0.708280,121.000000,-0.012993,1.000000,1.000000,1.000000,136.530964,2864.044770,17.835577,16.783600,254.999969,254.999969,300,2737.127188,-13.555846,0.995047,output/detection_overlays/sample_2__pos_3__Pic_2026_04_23_143408_392_overlay.png,
